code,level1,level2,type,category,name
6520980502,6500000000,6520900000,НП,С,АНДРІЇВКА
6520980503,6500000000,6520900000,НП,С,ЛОЗОВЕ
6520980504,6500000000,6520900000,НП,С,МАЛА СЕЙДЕМИНУХА
6520980505,6500000000,6520900000,НП,С,НОВОГРЕДНЄВЕ
6520980506,6500000000,6520900000,НП,С,СУХИЙ СТАВОК
6520980700,6500000000,6520900000,,,БОБРОВОКУТСЬКА/С.БОБРОВИЙ КУТ
6520980701,6500000000,6520900000,НП,С,БОБРОВИЙ КУТ
6520980702,6500000000,6520900000,НП,С,ЗАПОВІТ
6520981000,6500000000,6520900000,,,БОРОЗЕНСЬКА/С.БОРОЗЕНСЬКЕ
6520981001,6500000000,6520900000,НП,С,БОРОЗЕНСЬКЕ
6520981002,6500000000,6520900000,НП,С,КУЧЕРСЬКЕ
6520981003,6500000000,6520900000,НП,С,П'ЯТИХАТКИ
6520981004,6500000000,6520900000,НП,С,САДОК
6520981500,6500000000,6520900000,,,БРУСКИНСЬКА/С.БРУСКИНСЬКЕ
6520981501,6500000000,6520900000,НП,С,БРУСКИНСЬКЕ
6520981502,6500000000,6520900000,НП,С,БЕЗВОДНЕ
6520981503,6500000000,6520900000,НП,С,ІЩЕНКА
6520981504,6500000000,6520900000,НП,С,КОСТРОМКА
6520982000,6500000000,6520900000,,,ДАВИДОВО-БРІДСЬКА/С.ДАВИДІВ БРІД
6520982001,6500000000,6520900000,НП,С,ДАВИДІВ БРІД
6520982002,6500000000,6520900000,НП,С,БІЛОГІРКА
6520982003,6500000000,6520900000,НП,С,ЗАПОРІЖЖЯ
6520982500,6500000000,6520900000,,,МАЛООЛЕКСАНДРІВСЬКА/С.МАЛА ОЛЕКСАНДРІВКА
6520982501,6500000000,6520900000,НП,С,МАЛА ОЛЕКСАНДРІВКА
6520983000,6500000000,6520900000,,,НОВОДМИТРІВСЬКА/С.НОВОДМИТРІВКА
6520983001,6500000000,6520900000,НП,С,НОВОДМИТРІВКА
6520983300,6500000000,6520900000,,,НОВОКАЛУЗЬКА/С.НОВА КАЛУГА
6520983301,6500000000,6520900000,НП,С,НОВА КАЛУГА
6520983302,6500000000,6520900000,НП,С,ВЕСЕЛЕ
6520983303,6500000000,6520900000,НП,С,НОВА КАЛУГА ДРУГА
6520983304,6500000000,6520900000,НП,С,ЧЕРВОНА ЛЮДМИЛІВКА
6520983500,6500000000,6520900000,,,НОВОКАМ'ЯНСЬКА/С.НОВА КАМ'ЯНКА
6520983501,6500000000,6520900000,НП,С,НОВА КАМ'ЯНКА
6520983503,6500000000,6520900000,НП,С,НОВОГРИГОРІВКА
6520983700,6500000000,6520900000,,,НОВОКУБАНСЬКА/С.НОВА КУБАНЬ
6520983701,6500000000,6520900000,НП,С,НОВА КУБАНЬ
6520983703,6500000000,6520900000,НП,С,СТАРИЦЯ
6520984000,6500000000,6520900000,,,НОВОПАВЛІВСЬКА/С.НОВОПАВЛІВКА
6520984001,6500000000,6520900000,НП,С,НОВОПАВЛІВКА
6520984002,6500000000,6520900000,НП,С,БУЦІВСЬКЕ
6520984300,6500000000,6520900000,,,СТАРОСІЛЬСЬКА/С.СТАРОСІЛЛЯ
6520984301,6500000000,6520900000,НП,С,СТАРОСІЛЛЯ
6520984303,6500000000,6520900000,НП,С,ДОВГОВЕ
6520984305,6500000000,6520900000,НП,С,КАМ'ЯНЕ
6520984309,6500000000,6520900000,НП,С,ШОСТАКОВЕ
6520984500,6500000000,6520900000,,,ТРИФОНІВСЬКА/С.ТРИФОНІВКА
6520984501,6500000000,6520900000,НП,С,ТРИФОНІВКА
6520984503,6500000000,6520900000,НП,С,НОВОВАСИЛІВКА
6520984800,6500000000,6520900000,,,ЧАРІВНЕНСЬКА/С.ЧАРІВНЕ
6520984801,6500000000,6520900000,НП,С,ЧАРІВНЕ
6520984802,6500000000,6520900000,НП,С,ДМИТРЕНКА
6520984803,6500000000,6520900000,НП,С,КОСТОМАРОВЕ
6520984804,6500000000,6520900000,НП,С,КРАСНОСІЛЬСЬКЕ
6520985000,6500000000,6520900000,,,ЧКАЛОВСЬКА/С.ЧКАЛОВЕ
6520985001,6500000000,6520900000,НП,С,ЧКАЛОВЕ
6520985002,6500000000,6520900000,НП,С,ВИШНЕВЕ
6520985003,6500000000,6520900000,НП,С,ЩАСЛИВЕ
6520985004,6500000000,6520900000,НП,С,КРИНИЧАНКА
6520985005,6500000000,6520900000,НП,С,СТЕПОВЕ
6521200000,6500000000,6521200000,Р,,ВЕЛИКОЛЕПЕТИСЬКИЙ РАЙОН/СМТ ВЕЛИКА ЛЕПЕТИХА
6521255000,6500000000,6521200000,,,СЕЛИЩА МІСЬКОГО ТИПУ ВЕЛИКОЛЕПЕТИСЬКОГО Р-НУ
6521255100,6500000000,6521200000,НП,Т,ВЕЛИКА ЛЕПЕТИХА
6521280000,6500000000,6521200000,,,СІЛЬРАДИ ВЕЛИКОЛЕПЕТИСЬКОГО Р-НУ
6521280500,6500000000,6521200000,,,ДЕМИДІВСЬКА/С.ДЕМИДІВКА
6521280501,6500000000,6521200000,НП,С,ДЕМИДІВКА
6521280502,6500000000,6521200000,НП,С,ЗАПОРІЖЖЯ
6521281100,6500000000,6521200000,,,КАТЕРИНІВСЬКА/С.КАТЕРИНІВКА
6521281101,6500000000,6521200000,НП,С,КАТЕРИНІВКА
6521281102,6500000000,6521200000,НП,С,КОСТЯНТИНІВКА
6521282200,6500000000,6521200000,,,КНЯЗЕ-ГРИГОРІВСЬКА/С.КНЯЗЕ-ГРИГОРІВКА
6521282201,6500000000,6521200000,НП,С,КНЯЗЕ-ГРИГОРІВКА
6521282202,6500000000,6521200000,НП,С,СЕРЕДНЄ
6521283300,6500000000,6521200000,,,МАЛОЛЕПЕТИСЬКА/С.МАЛА ЛЕПЕТИХА
6521283301,6500000000,6521200000,НП,С,МАЛА ЛЕПЕТИХА
6521283302,6500000000,6521200000,НП,С,ДМИТРІВКА
6521283303,6500000000,6521200000,НП,С,СЕРГІЇВКА
6521284400,6500000000,6521200000,,,МИКОЛАЇВСЬКА/С.МИКОЛАЇВКА
6521284401,6500000000,6521200000,НП,С,МИКОЛАЇВКА
6521285500,6500000000,6521200000,,,РУБАНІВСЬКА/С.РУБАНІВКА
6521285501,6500000000,6521200000,НП,С,РУБАНІВКА
6521285502,6500000000,6521200000,НП,С,ВЕСЕЛЕ
6521500000,6500000000,6521500000,Р,,ВЕРХНЬОРОГАЧИЦЬКИЙ РАЙОН/СМТ ВЕРХНІЙ РОГАЧИК
6521555000,6500000000,6521500000,,,СЕЛИЩА МІСЬКОГО ТИПУ ВЕРХНЬОРОГАЧИЦЬКОГО Р-НУ
6521555100,6500000000,6521500000,НП,Т,ВЕРХНІЙ РОГАЧИК
6521555101,6500000000,6521500000,НП,С,ВИШНЕВЕ
6521555102,6500000000,6521500000,НП,С,ЗОРЯ
6521555103,6500000000,6521500000,НП,С,ВОЛОДИМИРІВКА
6521555104,6500000000,6521500000,НП,С,ТРУДОВИК
6521580000,6500000000,6521500000,,,СІЛЬРАДИ ВЕРХНЬОРОГАЧИЦЬКОГО Р-НУ
6521580600,6500000000,6521500000,,,БЕРЕЖАНСЬКА/С.БЕРЕЖАНКА
6521580601,6500000000,6521500000,НП,С,БЕРЕЖАНКА
6521580602,6500000000,6521500000,НП,С,ГЕОРГІЇВКА
6521580603,6500000000,6521500000,НП,С,МИХАЙЛІВКА
6521580604,6500000000,6521500000,НП,С,НОВОЗНАМ'ЯНКА
6521581100,6500000000,6521500000,,,ЗЕЛЕНІВСЬКА/С.ЗЕЛЕНЕ
6521581101,6500000000,6521500000,НП,С,ЗЕЛЕНЕ
6521583300,6500000000,6521500000,,,ПЕРВОМАЇВСЬКА/С.ПЕРВОМАЇВКА
6521583301,6500000000,6521500000,НП,С,ПЕРВОМАЇВКА
6521583304,6500000000,6521500000,НП,С,ТАВРІЙСЬКЕ
6521584400,6500000000,6521500000,,,САМІЙЛІВСЬКА/С.САМІЙЛІВКА
6521584401,6500000000,6521500000,НП,С,САМІЙЛІВКА
6521584402,6500000000,6521500000,НП,С,ЛИСИЧЕ
6521584403,6500000000,6521500000,НП,С,ПАВЛІВКА
6521585500,6500000000,6521500000,,,УШКАЛЬСЬКА/С.УШКАЛКА
6521585501,6500000000,6521500000,НП,С,УШКАЛКА
6521585502,6500000000,6521500000,НП,С,БАБИНЕ
6521585503,6500000000,6521500000,НП,С,НИЖНІЙ РОГАЧИК
6521586000,6500000000,6521500000,,,ЧИСТОПІЛЬСЬКА/С.ЧИСТОПІЛЛЯ
6521586001,6500000000,6521500000,НП,С,ЧИСТОПІЛЛЯ
6521586003,6500000000,6521500000,НП,С,КОЖУМ'ЯКИ
6521586005,6500000000,6521500000,НП,С,ОЛЕКСІЇВКА
6521800000,6500000000,6521800000,Р,,ВИСОКОПІЛЬСЬКИЙ РАЙОН/СМТ ВИСОКОПІЛЛЯ
6521855000,6500000000,6521800000,,,СЕЛИЩА МІСЬКОГО ТИПУ ВИСОКОПІЛЬСЬКОГО Р-НУ
6521855100,6500000000,6521800000,НП,Т,ВИСОКОПІЛЛЯ
6521855101,6500000000,6521800000,НП,С,КНЯЗІВКА
6521855102,6500000000,6521800000,НП,С,ПОТЬОМКИНЕ
6521855103,6500000000,6521800000,НП,С,ТОПОЛИНЕ
6521855104,6500000000,6521800000,НП,С,ВЕРЕМІЇВКА
6521855105,6500000000,6521800000,НП,С,ДОБРЯНКА
6521855106,6500000000,6521800000,НП,С,КОСТИРКА
6521855107,6500000000,6521800000,НП,С,МАЛА ШЕСТІРНЯ
6521855108,6500000000,6521800000,НП,С,НОВОВОЗНЕСЕНСЬКЕ
6521855109,6500000000,6521800000,НП,С,НОВОГРИГОРІВСЬКЕ
6521855110,6500000000,6521800000,НП,С,ФЕДОРІВКА
6521855200,6500000000,6521800000,НП,Т,АРХАНГЕЛЬСЬКЕ
6521855201,6500000000,6521800000,НП,С,БЛАКИТНЕ
6521880000,6500000000,6521800000,,,СІЛЬРАДИ ВИСОКОПІЛЬСЬКОГО Р-НУ
6521880800,6500000000,6521800000,,,ЗАРІЧНЕНСЬКА/С.ЗАРІЧНЕ
6521880801,6500000000,6521800000,НП,С,ЗАРІЧНЕ
6521880802,6500000000,6521800000,НП,С,БЛАГОДАТНЕ
6521880803,6500000000,6521800000,НП,С,МАР'ЇНЕ
6521881000,6500000000,6521800000,,,ІВАНІВСЬКА/С.ІВАНІВКА
6521881001,6500000000,6521800000,НП,С,ІВАНІВКА
6521881002,6500000000,6521800000,НП,С,МИКОЛАЇВКА
6521881500,6500000000,6521800000,,,КОЧУБЕЇВСЬКА/С.КОЧУБЕЇВКА
6521881501,6500000000,6521800000,НП,С,КОЧУБЕЇВКА
6521881503,6500000000,6521800000,НП,С,МИКІЛЬСЬКЕ
6521881504,6500000000,6521800000,НП,С,СВІТЛІВКА
6521881505,6500000000,6521800000,НП,С,КАМ'ЯНКА
6521881506,6500000000,6521800000,НП,С,КРАСНІВКА
6521881507,6500000000,6521800000,НП,С,НАТАЛИНЕ
6521881508,6500000000,6521800000,НП,С,НОВА ШЕСТІРНЯ
6521881509,6500000000,6521800000,НП,С,НОВОБРАТСЬКЕ
6521881510,6500000000,6521800000,НП,С,ОРЛОВЕ
6521881511,6500000000,6521800000,НП,С,ПРИГІР'Я
6521881512,6500000000,6521800000,НП,С,РІВНОПІЛЛЯ
6521881513,6500000000,6521800000,НП,С,РОЗІВКА
6521881514,6500000000,6521800000,НП,С,СВОБОДНЕ
6521881515,6500000000,6521800000,НП,С,ЗАГРАДІВКА
6521883000,6500000000,6521800000,,,НОВОМИКОЛАЇВСЬКА/С.НОВОМИКОЛАЇВКА
6521883001,6500000000,6521800000,НП,С,НОВОМИКОЛАЇВКА
6521883003,6500000000,6521800000,НП,С,ЧЕРЕШНЕВЕ
6521883500,6500000000,6521800000,,,НОВОПЕТРІВСЬКА/С.НОВОПЕТРІВКА
6521883501,6500000000,6521800000,НП,С,НОВОПЕТРІВКА
6521883502,6500000000,6521800000,НП,С,ОЛЬГИНЕ
6522100000,6500000000,6522100000,Р,,ГЕНІЧЕСЬКИЙ РАЙОН/М.ГЕНІЧЕСЬК
6522110000,6500000000,6522100000,,,МІСТА РАЙОННОГО ПІДПОРЯДКУВАННЯ ГЕНІЧЕСЬКОГО Р-НУ
6522110100,6500000000,6522100000,НП,М,ГЕНІЧЕСЬК
6522155000,6500000000,6522100000,,,СЕЛИЩА МІСЬКОГО ТИПУ ГЕНІЧЕСЬКОГО Р-НУ
6522155400,6500000000,6522100000,НП,Т,НОВООЛЕКСІЇВКА
6522155700,6500000000,6522100000,НП,Т,РИКОВЕ
6522155701,6500000000,6522100000,НП,С,ГАЙОВЕ
6522155702,6500000000,6522100000,НП,С,ДОГМАРІВКА
6522155703,6500000000,6522100000,НП,С,МОСКАЛЕНКА
6522180000,6500000000,6522100000,,,СІЛЬРАДИ ГЕНІЧЕСЬКОГО Р-НУ
6522180400,6500000000,6522100000,,,ПЛАВСЬКА/С.ПЛАВСЬКЕ
6522180401,6500000000,6522100000,НП,С,ПЛАВСЬКЕ
6522180402,6500000000,6522100000,НП,С,ВІЛЬНЕ
6522180404,6500000000,6522100000,НП,С,НОВИЙ СВІТ
6522180405,6500000000,6522100000,НП,С,РОЗДОЛЛЯ
6522180407,6500000000,6522100000,НП,С,ЯКИМІВКА
6522181000,6500000000,6522100000,,,НОВОГРИГОРІВСЬКА/С.НОВОГРИГОРІВКА
6522181001,6500000000,6522100000,НП,С,НОВОГРИГОРІВКА
6522181002,6500000000,6522100000,НП,С,ЗЕЛЕНИЙ ГАЙ
6522181003,6500000000,6522100000,НП,С,ХЕРСОНСЬКЕ
6522181500,6500000000,6522100000,,,НОВОДМИТРІВСЬКА/С.НОВОДМИТРІВКА
6522181501,6500000000,6522100000,НП,С,НОВОДМИТРІВКА
6522181502,6500000000,6522100000,НП,С,ВЕСНЯНКА
6522181503,6500000000,6522100000,НП,С,ЛЮБЛИНКА
6522182000,6500000000,6522100000,,,НОВОІВАНІВСЬКА/С.НОВОІВАНІВКА
6522182001,6500000000,6522100000,НП,С,НОВОІВАНІВКА
6522182004,6500000000,6522100000,НП,С,ПРОБУДЖЕННЯ
6522182500,6500000000,6522100000,,,ОЗЕРЯНСЬКА/С.ОЗЕРЯНИ
6522182501,6500000000,6522100000,НП,С,ОЗЕРЯНИ
6522182502,6500000000,6522100000,НП,С,ПРИМОРСЬКЕ
6522182503,6500000000,6522100000,НП,С,НОВИЙ АЗОВ
6522182504,6500000000,6522100000,НП,С,ПЕРЕКОП
6522182505,6500000000,6522100000,НП,С,ПЧІЛКА
6522183000,6500000000,6522100000,,,ПАВЛІВСЬКА/С.ПАВЛІВКА
6522183001,6500000000,6522100000,НП,С,ПАВЛІВКА
6522183500,6500000000,6522100000,,,ПЕТРІВСЬКА/С.ПЕТРІВКА
6522183501,6500000000,6522100000,НП,С,ПЕТРІВКА
6522183700,6500000000,6522100000,,,ПРИВІЛЬНЕНСЬКА/С-ЩЕ ПРИВІЛЬНЕ
6522183701,6500000000,6522100000,НП,Щ,ПРИВІЛЬНЕ
6522183702,6500000000,6522100000,НП,С,ВЕЛЕТНІВКА
6522183703,6500000000,6522100000,НП,Щ,НОГАЙСЬКЕ
6522183704,6500000000,6522100000,НП,Щ,ТАВРІЙСЬКЕ
6522184000,6500000000,6522100000,,,РІВНЕНСЬКА/С.РІВНЕ
6522184001,6500000000,6522100000,НП,С,РІВНЕ
6522184002,6500000000,6522100000,НП,С,ВІКТОРІВКА
6522184003,6500000000,6522100000,НП,С,ВОЛОДИМИРІВКА
6522184004,6500000000,6522100000,НП,С,ЗАПОРОЖЕЦЬ
6522184005,6500000000,6522100000,НП,Щ,КОМУНАРСЬКЕ
6522184006,6500000000,6522100000,НП,С,МАЛИНІВКА
6522184008,6500000000,6522100000,НП,С,МУРАВЕЙНИК
6522184009,6500000000,6522100000,НП,С,НОВИЙ МИР
6522184010,6500000000,6522100000,НП,С,СЕРГІЇВКА
6522184012,6500000000,6522100000,НП,С,ГОРДІЄНКІВЦІ
6522184500,6500000000,6522100000,,,СОКОЛОГІРНЕНСЬКА/С.СОКОЛОГІРНЕ
6522184501,6500000000,6522100000,НП,С,СОКОЛОГІРНЕ
6522184504,6500000000,6522100000,НП,С,ВИНОГРАДНИЙ КЛИН
6522184505,6500000000,6522100000,НП,С,МАКШІЇВКА
6522184506,6500000000,6522100000,НП,С,НОВОЄФРЕМІВКА
6522185000,6500000000,6522100000,,,СТОКОПАНІВСЬКА/С.СТОКОПАНІ
6522185001,6500000000,6522100000,НП,С,СТОКОПАНІ
6522185002,6500000000,6522100000,НП,С,ДРАГОМАНОВЕ
6522185004,6500000000,6522100000,НП,С,НОВА ПРАЦЯ
6522185200,6500000000,6522100000,,,СТРІЛКІВСЬКА/С.СТРІЛКОВЕ
6522185201,6500000000,6522100000,НП,С,СТРІЛКОВЕ
6522186500,6500000000,6522100000,,,ЩАСЛИВЦІВСЬКА/С.ЩАСЛИВЦЕВЕ
6522186501,6500000000,6522100000,НП,С,ЩАСЛИВЦЕВЕ
6522186502,6500000000,6522100000,НП,С,ГЕНІЧЕСЬКА ГІРКА
6522186503,6500000000,6522100000,НП,Щ,ПРИОЗЕРНЕ
6522187000,6500000000,6522100000,,,ФРУНЗЕНСЬКА/С.АЗОВСЬКЕ
6522187001,6500000000,6522100000,НП,С,АЗОВСЬКЕ
6522187002,6500000000,6522100000,НП,С,ПРИДОРОЖНЄ
6522187500,6500000000,6522100000,,,ЧЕРВОНСЬКА/С.ЧЕРВОНЕ
6522187501,6500000000,6522100000,НП,С,ЧЕРВОНЕ
6522187503,6500000000,6522100000,НП,С,САЛЬКОВЕ
6522187504,6500000000,6522100000,НП,С,СЕМИХАТКА
6522187505,6500000000,6522100000,НП,С,ЯСНА ПОЛЯНА
6522188000,6500000000,6522100000,,,ЧОНГАРСЬКА/С.ЧОНГАР
6522188001,6500000000,6522100000,НП,С,ЧОНГАР
6522188002,6500000000,6522100000,НП,С,АТАМАНЬ
6522188003,6500000000,6522100000,НП,Щ,ЗАЛІЗНИЧНЕ
6522188005,6500000000,6522100000,НП,С,МИКОЛАЇВКА
6522188006,6500000000,6522100000,НП,С,НОВИЙ ТРУД
6522188007,6500000000,6522100000,НП,С,ПОПІВКА
6522188008,6500000000,6522100000,НП,Щ,СИВАШ
6522188009,6500000000,6522100000,НП,С,ЧЕРНІГІВКА
6522188500,6500000000,6522100000,,,ЩОРСІВСЬКА/С.ОЛЕКСІЇВКА
6522188501,6500000000,6522100000,НП,С,ОЛЕКСІЇВКА
6522188502,6500000000,6522100000,НП,С,БОЙОВЕ
6522188503,6500000000,6522100000,НП,С,ЯРОШИК
6522300000,6500000000,6522300000,Р,,ГОЛОПРИСТАНСЬКИЙ РАЙОН/М.ГОЛА ПРИСТАНЬ
6522380000,6500000000,6522300000,,,СІЛЬРАДИ ГОЛОПРИСТАНСЬКОГО Р-НУ
6522380200,6500000000,6522300000,,,ОЛЕКСІЇВСЬКА/С.ОЛЕКСІІВКА
6522380201,6500000000,6522300000,НП,С,ОЛЕКСІЇВКА
6522380500,6500000000,6522300000,,,БЕХТЕРСЬКА/С.БЕХТЕРИ
6522380501,6500000000,6522300000,НП,С,БЕХТЕРИ
6522380502,6500000000,6522300000,НП,С,НОВОЧОРНОМОР'Я
6522381000,6500000000,6522300000,,,ВЕЛИКОКАРДАШИНСЬКА/С.ВЕЛИКА КАРДАШИНКА
6522381001,6500000000,6522300000,НП,С,ВЕЛИКА КАРДАШИНКА
6522381002,6500000000,6522300000,НП,С,КАРДАШИНКА
6522381003,6500000000,6522300000,НП,С,КОХАНИ
6522381004,6500000000,6522300000,НП,С,МАЛА КАРДАШИНКА
6522381500,6500000000,6522300000,,,ГЕРОЙСЬКА/С.ГЕРОЙСЬКЕ
6522381501,6500000000,6522300000,НП,С,ГЕРОЙСЬКЕ
6522382000,6500000000,6522300000,,,ГЛАДКІВСЬКА/С.ГЛАДКІВКА
6522382001,6500000000,6522300000,НП,С,ГЛАДКІВКА
6522382002,6500000000,6522300000,НП,С,ВЕЛИКИЙ КЛИН
6522382003,6500000000,6522300000,НП,С,РІДНА УКРАЇНА
6522382004,6500000000,6522300000,НП,С,ТАВРІЙСЬКЕ
6522383000,6500000000,6522300000,,,ДОЛМАТІВСЬКА/С.ДОЛМАТІВКА
6522383001,6500000000,6522300000,НП,С,ДОЛМАТІВКА
6522383002,6500000000,6522300000,НП,С,ДОБРОПІЛЛЯ
6522383003,6500000000,6522300000,НП,С,ЗЕЛЕНОТРОПИНСЬКЕ
6522383004,6500000000,6522300000,НП,С,КИЇВКА
6522383005,6500000000,6522300000,НП,С,НОВОВОЛОДИМИРІВКА
6522383006,6500000000,6522300000,НП,Щ,НОВОСЕЛІВКА
6522383007,6500000000,6522300000,НП,Щ,СВІТАНОК
6522383008,6500000000,6522300000,НП,С,СЛІПУШИНСЬКЕ
6522383200,6500000000,6522300000,,,ЗБУР'ЇВСЬКА/С.ЗБУР'ЇВКА
6522383201,6500000000,6522300000,НП,С,ЗБУР'ЇВКА
6522383202,6500000000,6522300000,НП,С,БЕРЕГОВЕ
6522383203,6500000000,6522300000,НП,С,ТЕНДРІВСЬКЕ
6522383204,6500000000,6522300000,НП,С,ОБЛОЇ
6522383400,6500000000,6522300000,,,ОЛЕКСАНДРІВСЬКА/С.ОЛЕКСАНДРІВКА
6522383401,6500000000,6522300000,НП,С,ОЛЕКСАНДРІВКА
6522383402,6500000000,6522300000,НП,С,ВІЛЬНА УКРАЇНА
6522383403,6500000000,6522300000,НП,С,ОЧАКІВСЬКЕ
6522383500,6500000000,6522300000,,,КРУГЛООЗЕРСЬКА/С.КРУГЛООЗЕРКА
6522383501,6500000000,6522300000,НП,С,КРУГЛООЗЕРКА
6522383502,6500000000,6522300000,НП,С,ПРИМОРСЬКЕ
6522383800,6500000000,6522300000,,,МАЛОКОПАНІВСЬКА/С.МАЛІ КОПАНІ
6522383801,6500000000,6522300000,НП,С,МАЛІ КОПАНІ
6522383802,6500000000,6522300000,НП,С,БУРКУТИ
6522384000,6500000000,6522300000,,,НОВОЗБУР'ЇВСЬКА/С.НОВА ЗБУР'ЇВКА
6522384001,6500000000,6522300000,НП,С,НОВА ЗБУР'ЇВКА
6522384200,6500000000,6522300000,,,НОВОСОФІЇВСЬКА/С.НОВОСОФІЇВКА
6522384201,6500000000,6522300000,НП,С,НОВОСОФІЇВКА
6522384202,6500000000,6522300000,НП,С,КАЛИНІВКА
6522384203,6500000000,6522300000,НП,С,ПЕТРІВКА
6522384300,6500000000,6522300000,,,НОВОФЕДОРІВСЬКА/С.НОВОФЕДОРІВКА
6525086007,6500000000,6525000000,НП,Щ,ЩАСЛИВЕ
6522384301,6500000000,6522300000,НП,С,НОВОФЕДОРІВКА
6522384302,6500000000,6522300000,НП,С,ЗАЛІЗНИЙ ПОРТ
6522384500,6500000000,6522300000,,,РИБАЛЬЧЕНСЬКА/С.РИБАЛЬЧЕ
6522384501,6500000000,6522300000,НП,С,РИБАЛЬЧЕ
6522384502,6500000000,6522300000,НП,Щ,ВИНОГРАДНЕ
6522384503,6500000000,6522300000,НП,С,ЗАБАРИНЕ
6522385000,6500000000,6522300000,,,САДІВСЬКА/С-ЩЕ САДОВЕ
6522385001,6500000000,6522300000,НП,Щ,САДОВЕ
6522385002,6500000000,6522300000,НП,Щ,ВІЛЬНА ДРУЖИНА
6522385003,6500000000,6522300000,НП,С,ІВАНІВКА
6522385004,6500000000,6522300000,НП,С,БРАТСЬКЕ
6522385005,6500000000,6522300000,НП,С,ПАМ'ЯТНЕ
6522385500,6500000000,6522300000,,,ЧОРНОМОРСЬКА/С-ЩЕ ЧОРНОМОРСЬКЕ
